path,rel_path,label,label_name,pair,generator_id,benchmark,missing,content_path,target
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-0a0e36af-7512-5f96-b85a-5221fc0c267e.mp4,Pair1\pika\pika\pika-0a0e36af-7512-5f96-b85a-5221fc0c267e.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-0a0e36af-7512-5f96-b85a-5221fc0c267e.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\07451___a cartoon peppa pig dressed in a top hat and coat.mp4,Pair2\mora\mora\07451___a cartoon peppa pig dressed in a top hat and coat.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\07451___a cartoon peppa pig dressed in a top hat and coat.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\02737___a sign that says district warren news.mp4,Pair2\svd\svd\02737___a sign that says district warren news.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\02737___a sign that says district warren news.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,Pair1\vc2\vc2\vc-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\13222___an image of a green screen with letters on it.mp4,Pair2\cogvideo\cogvideo\13222___an image of a green screen with letters on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\13222___an image of a green screen with letters on it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\03751___a sign with a picture of a plant in a greenhouse.mp4,Pair2\musev\musev\03751___a sign with a picture of a plant in a greenhouse.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\03751___a sign with a picture of a plant in a greenhouse.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-27721ed0-d584-54e5-8d96-a411192695f6.mp4,Pair1\t2vz\t2vz\t2vz-27721ed0-d584-54e5-8d96-a411192695f6.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-27721ed0-d584-54e5-8d96-a411192695f6.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,Pair1\t2vz\t2vz\t2vz-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,Pair1\pika\pika\pika-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\03014___the inside of a pharmacy store with lots of shelves.mp4,Pair2\svd\svd\03014___the inside of a pharmacy store with lots of shelves.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\03014___the inside of a pharmacy store with lots of shelves.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-27721ed0-d584-54e5-8d96-a411192695f6.mp4,Pair1\ms\ms\ms-27721ed0-d584-54e5-8d96-a411192695f6.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-27721ed0-d584-54e5-8d96-a411192695f6.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-d1418574-5192-5596-96da-d1d5a308670a.mp4,Pair1\vc2\vc2\vc-d1418574-5192-5596-96da-d1d5a308670a.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-d1418574-5192-5596-96da-d1d5a308670a.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,Pair1\vc2\vc2\vc-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\03014___the inside of a pharmacy store with lots of shelves.mp4,Pair2\musev\musev\03014___the inside of a pharmacy store with lots of shelves.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\03014___the inside of a pharmacy store with lots of shelves.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,Pair1\t2vz\t2vz\t2vz-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\00609___a couple of kids playing basketball on a court.mp4,Pair2\mora\mora\00609___a couple of kids playing basketball on a court.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\00609___a couple of kids playing basketball on a court.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-bd8392d9-8352-5800-b3bf-60139ab3acbb.mp4,Pair1\pika\pika\pika-bd8392d9-8352-5800-b3bf-60139ab3acbb.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-bd8392d9-8352-5800-b3bf-60139ab3acbb.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-560931d1-903d-56e8-87ac-149535967748.mp4,Pair1\ms\ms\ms-560931d1-903d-56e8-87ac-149535967748.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-560931d1-903d-56e8-87ac-149535967748.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-d5614d82-b71b-59a9-997f-6410624cb493.mp4,Pair1\ms\ms\ms-d5614d82-b71b-59a9-997f-6410624cb493.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-d5614d82-b71b-59a9-997f-6410624cb493.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\01479___a group of police officers standing next to each other.mp4,Pair2\svd\svd\01479___a group of police officers standing next to each other.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\01479___a group of police officers standing next to each other.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,Pair1\ms\ms\ms-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\02082___a young boy standing on a tiled floor.mp4,Pair2\musev\musev\02082___a young boy standing on a tiled floor.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\02082___a young boy standing on a tiled floor.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,Pair1\vc2\vc2\vc-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,Pair1\pika\pika\pika-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,Pair1\ms\ms\ms-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,Pair1\ms\ms\ms-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\07294___four different colored dice with the words _playing the decks_.mp4,Pair2\cogvideo\cogvideo\07294___four different colored dice with the words _playing the decks_.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\07294___four different colored dice with the words _playing the decks_.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07095___a blurry picture of some text on a screen.mp4,Pair2\svd\svd\07095___a blurry picture of some text on a screen.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07095___a blurry picture of some text on a screen.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,Pair1\vc2\vc2\vc-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\08012___a sign for a restaurant that says chef kung.mp4,Pair2\musev\musev\08012___a sign for a restaurant that says chef kung.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\08012___a sign for a restaurant that says chef kung.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-38cf1d7c-c109-5d4c-aad6-d7638135a2b6.mp4,Pair1\vc2\vc2\vc-38cf1d7c-c109-5d4c-aad6-d7638135a2b6.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-38cf1d7c-c109-5d4c-aad6-d7638135a2b6.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\05175___an amazon may enter home fitness biz.mp4,Pair2\svd\svd\05175___an amazon may enter home fitness biz.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\05175___an amazon may enter home fitness biz.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-10ccb150-0997-5ceb-82f6-6705b4fd31aa.mp4,Pair1\ms\ms\ms-10ccb150-0997-5ceb-82f6-6705b4fd31aa.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-10ccb150-0997-5ceb-82f6-6705b4fd31aa.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\05467___a map showing the locations of north korea and south korea.mp4,Pair2\mora\mora\05467___a map showing the locations of north korea and south korea.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\05467___a map showing the locations of north korea and south korea.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12067___a cell phone with a cartoon game on it.mp4,Pair2\cogvideo\cogvideo\12067___a cell phone with a cartoon game on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12067___a cell phone with a cartoon game on it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\00797___a close up of a bathroom sink.mp4,Pair2\musev\musev\00797___a close up of a bathroom sink.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\00797___a close up of a bathroom sink.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\13288___a small animal inside of a glass enclosure.mp4,Pair2\cogvideo\cogvideo\13288___a small animal inside of a glass enclosure.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\13288___a small animal inside of a glass enclosure.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\12336___a close up of a bird in a cage.mp4,Pair2\svd\svd\12336___a close up of a bird in a cage.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\12336___a close up of a bird in a cage.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\00354___two pictures of a bird in a cage.mp4,Pair2\mora\mora\00354___two pictures of a bird in a cage.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\00354___two pictures of a bird in a cage.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,Pair1\t2vz\t2vz\t2vz-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\10334___a large white building with several flags on it.mp4,Pair2\svd\svd\10334___a large white building with several flags on it.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\10334___a large white building with several flags on it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-70770d2b-1dab-5c0e-935c-12fc3779bf06.mp4,Pair1\t2vz\t2vz\t2vz-70770d2b-1dab-5c0e-935c-12fc3779bf06.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-70770d2b-1dab-5c0e-935c-12fc3779bf06.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\09152___a yellow gun in a video game.mp4,Pair2\svd\svd\09152___a yellow gun in a video game.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\09152___a yellow gun in a video game.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,Pair1\ms\ms\ms-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,Pair1\ms\ms\ms-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-828040e4-9aca-515d-a9bc-3dd881ef1ed7.mp4,Pair1\t2vz\t2vz\t2vz-828040e4-9aca-515d-a9bc-3dd881ef1ed7.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-828040e4-9aca-515d-a9bc-3dd881ef1ed7.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\07170___a news anchor is standing in front of a plane.mp4,Pair2\musev\musev\07170___a news anchor is standing in front of a plane.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\07170___a news anchor is standing in front of a plane.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\12738___a stop sign with a street sign on top of it.mp4,Pair2\musev\musev\12738___a stop sign with a street sign on top of it.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\12738___a stop sign with a street sign on top of it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-a6aa3db8-6774-54ed-abf8-89bb1a29dc4d.mp4,Pair1\vc2\vc2\vc-a6aa3db8-6774-54ed-abf8-89bb1a29dc4d.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-a6aa3db8-6774-54ed-abf8-89bb1a29dc4d.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-6dad3ece-d203-551b-b5f0-9b8a4fa19024.mp4,Pair1\t2vz\t2vz\t2vz-6dad3ece-d203-551b-b5f0-9b8a4fa19024.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-6dad3ece-d203-551b-b5f0-9b8a4fa19024.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\10934___three newspapers sitting on top of a table.mp4,Pair2\cogvideo\cogvideo\10934___three newspapers sitting on top of a table.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\10934___three newspapers sitting on top of a table.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-a8e00099-b278-55d0-bfff-0011efad5914.mp4,Pair1\t2vz\t2vz\t2vz-a8e00099-b278-55d0-bfff-0011efad5914.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-a8e00099-b278-55d0-bfff-0011efad5914.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\07451___a cartoon peppa pig dressed in a top hat and coat.mp4,Pair2\cogvideo\cogvideo\07451___a cartoon peppa pig dressed in a top hat and coat.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\07451___a cartoon peppa pig dressed in a top hat and coat.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-21a72913-48de-5e80-85bf-da10c639ab49.mp4,Pair1\vc2\vc2\vc-21a72913-48de-5e80-85bf-da10c639ab49.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-21a72913-48de-5e80-85bf-da10c639ab49.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\00469___a cartoon character standing next to a dog.mp4,Pair2\mora\mora\00469___a cartoon character standing next to a dog.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\00469___a cartoon character standing next to a dog.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-8eeeefe2-5303-5ec2-895d-394d73ded281.mp4,Pair1\vc2\vc2\vc-8eeeefe2-5303-5ec2-895d-394d73ded281.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-8eeeefe2-5303-5ec2-895d-394d73ded281.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\03669___a screen shot of a website with a shopping cart.mp4,Pair2\cogvideo\cogvideo\03669___a screen shot of a website with a shopping cart.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\03669___a screen shot of a website with a shopping cart.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ccb9b3b6-4648-507c-a041-71a022447232.mp4,Pair1\pika\pika\pika-ccb9b3b6-4648-507c-a041-71a022447232.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ccb9b3b6-4648-507c-a041-71a022447232.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-6836d5d3-0d92-5d85-a32b-b121f9ba9b04.mp4,Pair1\vc2\vc2\vc-6836d5d3-0d92-5d85-a32b-b121f9ba9b04.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-6836d5d3-0d92-5d85-a32b-b121f9ba9b04.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-a6aa3db8-6774-54ed-abf8-89bb1a29dc4d.mp4,Pair1\pika\pika\pika-a6aa3db8-6774-54ed-abf8-89bb1a29dc4d.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-a6aa3db8-6774-54ed-abf8-89bb1a29dc4d.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,Pair1\t2vz\t2vz\t2vz-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\08843___four different types of iphone iphone iphone iphone iphone iphone iphone iphone iph.mp4,Pair2\cogvideo\cogvideo\08843___four different types of iphone iphone iphone iphone iphone iphone iphone iphone iph.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\08843___four different types of iphone iphone iphone iphone iphone iphone iphone iphone iph.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,Pair1\t2vz\t2vz\t2vz-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,Pair1\t2vz\t2vz\t2vz-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\13364___a cartoon character wearing a yellow shirt and red tie.mp4,Pair2\musev\musev\13364___a cartoon character wearing a yellow shirt and red tie.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\13364___a cartoon character wearing a yellow shirt and red tie.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\01072___a baseball player wearing a chicago cubs uniform.mp4,Pair2\svd\svd\01072___a baseball player wearing a chicago cubs uniform.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\01072___a baseball player wearing a chicago cubs uniform.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,Pair1\pika\pika\pika-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,Pair1\ms\ms\ms-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-d5614d82-b71b-59a9-997f-6410624cb493.mp4,Pair1\t2vz\t2vz\t2vz-d5614d82-b71b-59a9-997f-6410624cb493.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-d5614d82-b71b-59a9-997f-6410624cb493.mp4,1
